grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3307_46896,24677.409454345703,8,1.0,0.0,0.0,0.0,37827.7548828125,25829.029008417125,-1151.6195540714216
3308_46883,14815.939778645832,8,1.0,0.0,0.0,0.0,15600.750366210938,25829.029008417125,-11013.089229771293
3308_46893,17508.662485758465,8,0.0,0.0,0.0,0.0,19465.625244140625,20816.030623321043,-3307.3681375625783
3310_46886,15122.259684244791,8,2.0,0.0,0.0,0.0,14574.502075195312,29303.846845811808,-14181.587161567017
3310_46891,44477.11385091145,8,0.0,0.0,0.0,0.0,46960.4990234375,20816.030623321043,23661.08322759041
3311_46880,55051.32857259114,8,0.0,0.0,1.0,0.0,47640.8828125,32805.62407739703,22245.704495194113
3311_46889,19891.974283854164,8,5.0,0.0,0.0,0.0,21071.1259765625,36360.8163325631,-16468.84204870894
3311_47014,18103.971171061195,8,0.0,0.0,0.0,0.0,15911.749145507812,20816.030623321043,-2712.0594522598476
3312_46884,16939.024363199867,8,0.0,0.0,0.0,0.0,15482.499755859375,20816.030623321043,-3877.0062601211757
3312_46887,22715.76534016927,8,0.0,0.0,1.0,0.0,25074.373046875,32805.62407739703,-10089.858737227758
3312_46894,40022.95876057943,8,1.0,0.0,0.0,0.0,71359.9931640625,25829.029008417125,14193.929752162305
3313_46884,16965.53525797526,8,0.0,0.0,1.0,0.0,16048.501342773438,32805.62407739703,-15840.088819421766
3313_46885,15475.57701619466,8,2.0,0.0,0.0,0.0,15742.626586914062,29303.846845811808,-13828.269829617147
3313_46887,18487.76187133789,8,1.0,0.0,0.0,0.0,18378.998291015625,25829.029008417125,-7341.267137079234
3314_46885,15187.691029866535,8,1.0,0.0,1.0,0.0,15233.99951171875,40705.864822405354,-25518.17379253882
3314_46887,13801.021708170572,8,1.0,0.0,0.0,0.0,10801.125244140625,25829.029008417125,-12028.007300246552
3314_46895,29937.71036783854,8,1.0,0.0,0.0,0.0,52988.99353027344,25829.029008417125,4108.6813594214145
3315_46886,12420.660227457682,8,0.0,0.0,0.0,0.0,13196.750244140625,20816.030623321043,-8395.370395863361
3315_46939,11674.106547037762,8,0.0,0.0,1.0,0.0,12645.625366210938,32805.62407739703,-21131.517530359266
3316_46883,24843.4350789388,8,0.0,0.0,0.0,0.0,26679.87158203125,20816.030623321043,4027.404455617758
3316_46889,28625.92423502604,8,0.0,0.0,0.0,0.0,25510.3720703125,20816.030623321043,7809.893611704996
3317_46885,20397.64115397135,8,0.0,0.0,0.0,0.0,17240.746215820312,20816.030623321043,-418.38946934969135
3318_46883,27059.72607421875,8,2.0,0.0,0.0,0.0,27521.4990234375,29303.846845811808,-2244.1207715930577
3318_46884,74748.05102539062,8,1.0,0.0,0.0,0.0,74350.5009765625,25829.029008417125,48919.0220169735
3318_46889,53029.956705729164,8,1.0,0.0,0.0,0.0,47751.00732421875,25829.029008417125,27200.92769731204
3318_46891,32035.466145833336,8,0.0,0.0,1.0,0.0,34467.75537109375,32805.62407739703,-770.1579315636918
3319_46883,99791.84350585938,8,2.0,0.0,2.0,0.0,93341.14453125,60260.13741435638,39531.706091502994
3319_46884,61493.25280761719,8,0.0,0.0,0.0,0.0,52738.49560546875,20816.030623321043,40677.222184296144
3321_46887,17938.75272623698,8,1.0,0.0,0.0,0.0,17921.500244140625,25829.029008417125,-7890.276282180144
3344_46898,29901.307108561195,8,0.0,0.0,0.0,0.0,28927.628662109375,20816.030623321043,9085.276485240152
3351_46983,12790.18716430664,8,1.0,0.0,0.0,0.0,13301.876342773438,25829.029008417125,-13038.841844110484
3353_46960,16523.096598307293,8,0.0,0.0,0.0,0.0,17336.125244140625,20816.030623321043,-4292.93402501375
3362_46978,14974.59459431966,8,0.0,0.0,0.0,0.0,14962.874633789062,20816.030623321043,-5841.436029001383
3364_46982,14612.745279947916,8,0.0,0.0,0.0,0.0,17592.002197265625,20816.030623321043,-6203.285343373127
3365_46984,19403.013987223305,8,0.0,0.0,0.0,0.0,20586.498291015625,20816.030623321043,-1413.0166360977382
3375_47015,18480.17226155599,8,0.0,0.0,0.0,0.0,21485.125244140625,20816.030623321043,-2335.8583617650547
3402_47015,14902.913431803385,8,0.0,0.0,0.0,0.0,15146.62744140625,20816.030623321043,-5913.117191517658
3415_46968,21500.87013753255,8,0.0,0.0,0.0,0.0,21422.123779296875,20816.030623321043,684.8395142115078
