grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3049_46756,20863.91469476162,13,0.0,0.0,0.0,0.0,22185.92157451923,23740.712293635304,-2876.7975988736835
3052_46754,17908.95983573718,13,1.0,0.0,0.0,0.0,18561.77088341346,34773.772563676845,-16864.812727939665
3052_46756,405048.79607371794,13,0.0,1.0,0.0,0.0,408414.6298076923,209199.7877099595,195849.00836375845
3053_46755,39047.42074819712,13,0.0,0.0,1.0,0.0,40552.07151442308,38285.018470105184,762.4022780919331
3053_46756,359298.4893830129,13,1.0,1.0,0.0,0.0,358855.125,220232.84798000104,139065.64140301183
3054_46753,31595.614896334133,13,0.0,0.0,0.0,0.0,37312.925330528844,23740.712293635304,7854.902602698829
3054_46755,127928.48878205128,13,3.0,0.0,0.0,0.0,125922.14002403847,45806.83283371839,82121.65594833289
3055_46754,33880.87989533253,13,0.0,1.0,0.0,0.0,36741.380558894234,209199.7877099595,-175318.90781462696
3057_46762,32733.89985226362,13,1.0,0.0,0.0,0.0,30018.769981971152,34773.772563676845,-2039.8727114132234
3106_46960,22983.313514122598,13,0.0,0.0,0.0,0.0,22156.154747596152,23740.712293635304,-757.3987795127068
3126_47008,18472.06830929487,13,0.0,0.0,0.0,0.0,18525.76817908654,23740.712293635304,-5268.643984340433
3129_46988,20333.240985576922,13,0.0,0.0,0.0,0.0,19697.76983173077,23740.712293635304,-3407.4713080583824
3146_46979,54036.07424379007,13,1.0,0.0,0.0,0.0,58089.928786057695,34773.772563676845,19262.301680113225
3149_47014,13216.92041015625,13,0.0,0.0,0.0,0.0,12247.386117788461,23740.712293635304,-10523.791883479054
3156_47014,18133.35460486779,13,0.0,0.0,0.0,0.0,15110.924429086539,23740.712293635304,-5607.357688767515
3162_46902,16569.474665715145,13,0.0,0.0,0.0,0.0,15338.692908653846,23740.712293635304,-7171.23762792016
3164_46999,14912.499104817709,13,0.0,0.0,0.0,0.0,14042.922701322115,23740.712293635304,-8828.213188817595
3170_46902,18796.32092598157,13,0.0,0.0,0.0,0.0,18539.23039362981,23740.712293635304,-4944.391367653734
3172_46989,30108.050455729168,13,0.0,0.0,0.0,0.0,25785.385516826922,23740.712293635304,6367.3381620938635
3176_47014,22927.930463741985,13,0.0,0.0,0.0,0.0,22878.385216346152,23740.712293635304,-812.7818298933198
3183_46902,15380.719307141426,13,0.0,0.0,0.0,0.0,15903.537334735576,23740.712293635304,-8359.992986493879
3186_46902,22463.53705929487,13,2.0,0.0,0.0,0.0,22325.690655048078,41227.699089847585,-18764.162030552714
3188_47014,23350.235864883813,13,0.0,0.0,0.0,0.0,25251.842247596152,23740.712293635304,-390.47642875149177
3190_46906,16240.67360902444,13,0.0,0.0,0.0,0.0,17456.154071514422,23740.712293635304,-7500.038684610865
3190_46978,11884.16043795072,13,0.0,0.0,0.0,0.0,10519.231708233174,23740.712293635304,-11856.551855684584
3201_46924,16127.436273036858,13,0.0,0.0,0.0,0.0,16075.691781850961,23740.712293635304,-7613.276020598447
3206_46983,13831.282045022035,13,0.0,0.0,0.0,0.0,13440.3818359375,23740.712293635304,-9909.43024861327
3208_46975,19974.251189403043,13,0.0,0.0,0.0,0.0,17887.38371394231,23740.712293635304,-3766.4611042322613
3210_46983,15805.986716245992,13,0.0,0.0,0.0,0.0,15214.615609975961,23740.712293635304,-7934.725577389312
3214_46982,15931.344889322916,13,0.0,0.0,0.0,0.0,15970.46259014423,23740.712293635304,-7809.367404312388
3222_46975,17616.21481244992,13,0.0,0.0,0.0,0.0,17921.23182091346,23740.712293635304,-6124.497481185383
3222_46983,18415.425693609777,13,1.0,0.0,0.0,0.0,17108.30596454327,34773.772563676845,-16358.346870067067
3222_47008,14962.421048677885,13,1.0,0.0,0.0,0.0,14605.38506610577,34773.772563676845,-19811.35151499896
3223_46832,37212.77534054487,13,0.0,0.0,2.0,0.0,34259.53695913462,46792.89218234716,-9580.116841802293
3223_47015,25506.114658453524,13,0.0,0.0,0.0,0.0,21250.461688701922,23740.712293635304,1765.4023648182192
3226_46885,54386.59567808493,13,0.0,0.0,0.0,0.0,52400.46484375,23740.712293635304,30645.883384449626
3228_46887,54392.88146033654,13,0.0,0.0,0.0,0.0,54127.081129807695,23740.712293635304,30652.169166701235
3235_47014,19132.093249198715,13,0.0,0.0,0.0,0.0,15032.308969350961,23740.712293635304,-4608.619044436589
3236_46887,15868.683900490785,13,0.0,0.0,0.0,0.0,15543.92315204327,23740.712293635304,-7872.028393144519
3238_46925,14627.852000701123,13,0.0,0.0,0.0,0.0,14312.461162860576,23740.712293635304,-9112.860292934181
3238_46934,13429.273105719152,13,0.0,0.0,0.0,0.0,14348.38408954327,23740.712293635304,-10311.439187916152
3238_46978,16792.029021434297,13,0.0,0.0,0.0,0.0,15428.61602313702,23740.712293635304,-6948.683272201008
3238_47003,19476.899639423078,13,1.0,0.0,0.0,0.0,18601.0791015625,34773.772563676845,-15296.872924253767
3239_46940,15455.39248422476,13,0.0,0.0,0.0,0.0,16077.38446514423,23740.712293635304,-8285.319809410545
3240_46979,24447.486428285254,13,0.0,0.0,0.0,0.0,27625.620830829328,23740.712293635304,706.7741346499497
3242_46908,16234.357822516024,13,0.0,0.0,0.0,0.0,16604.692157451922,23740.712293635304,-7506.354471119281
3244_46887,12820.692551832934,13,0.0,0.0,0.0,0.0,11980.923490084135,23740.712293635304,-10920.01974180237
3245_46887,14010.298270983574,13,0.0,0.0,0.0,0.0,13219.308443509615,23740.712293635304,-9730.41402265173
3246_46910,13272.082450671072,13,0.0,0.0,0.0,0.0,13735.385967548076,23740.712293635304,-10468.629842964232
3256_47013,23129.35993840144,13,1.0,0.0,0.0,0.0,21840.002704326922,34773.772563676845,-11644.412625275403
3257_47012,58979.26099258814,13,0.0,0.0,1.0,0.0,62264.995793269234,38285.018470105184,20694.242522482957
3286_46873,56725.674253806086,13,0.0,1.0,0.0,0.0,56176.457932692305,209199.7877099595,-152474.1134561534
3288_46928,20137.919227013223,13,0.0,0.0,0.0,0.0,26194.31084735577,23740.712293635304,-3602.793066622082
3289_46886,19291.48341095753,13,0.0,0.0,0.0,0.0,18433.538236177883,23740.712293635304,-4449.228882677773
3294_46886,18140.474947415867,13,1.0,0.0,0.0,0.0,17790.77155949519,34773.772563676845,-16633.297616260978
3295_46894,24198.672676282054,13,0.0,0.0,0.0,0.0,20292.769681490383,23740.712293635304,457.9603826467501
3295_46915,295676.22365785256,13,0.0,0.0,0.0,0.0,293090.77764423075,23740.712293635304,271935.51136421727
3296_46895,28992.707294170672,13,1.0,0.0,0.0,0.0,28823.611328125,34773.772563676845,-5781.065269506173
3296_46900,79344.0442207532,13,0.0,0.0,0.0,0.0,80477.98948317308,23740.712293635304,55603.3319271179
3299_46914,16699.65251903045,13,1.0,0.0,0.0,0.0,15094.076171875,34773.772563676845,-18074.120044646395
3302_46888,101069.13025841347,13,1.0,0.0,1.0,0.0,107887.23317307692,49318.07874014673,51751.05151826674
3303_47014,24962.76739032452,13,0.0,0.0,0.0,0.0,22258.07481971154,23740.712293635304,1222.0550966892151
3307_46896,37316.48379907852,13,1.0,0.0,0.0,0.0,72893.08233173077,34773.772563676845,2542.711235401679
3308_46883,16181.230255909455,13,1.0,0.0,0.0,0.0,14827.307391826924,34773.772563676845,-18592.54230776739
3308_46893,20168.969933143027,13,0.0,0.0,0.0,0.0,23885.380108173078,23740.712293635304,-3571.742360492277
3310_46886,14368.495805789262,13,2.0,0.0,0.0,0.0,14165.613731971154,41227.699089847585,-26859.203284058323
3310_46891,41707.5964042468,13,0.0,0.0,0.0,0.0,39025.23302283654,23740.712293635304,17966.884110611492
3311_46880,56211.20622996795,13,0.0,0.0,1.0,0.0,54699.082331730766,38285.018470105184,17926.18775986277
3311_46889,19740.78315304487,13,5.0,0.0,0.0,0.0,19906.84855769231,52260.75935988913,-32519.97620684426
3311_47014,15291.00167142428,13,0.0,0.0,0.0,0.0,14304.846304086539,23740.712293635304,-8449.710622211025
