grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3176_47014,22927.930463741985,13,0.0,0.0,0.0,0.0,22878.385216346152,20387.114249775917,2540.816213966067
3183_46902,15380.719307141426,13,0.0,0.0,0.0,0.0,15903.537334735576,20387.114249775917,-5006.394942634492
3186_46902,22463.53705929487,13,2.0,0.0,0.0,0.0,22325.690655048078,28440.35116874969,-5976.814109454819
3188_47014,23350.235864883813,13,0.0,0.0,0.0,0.0,25251.842247596152,20387.114249775917,2963.121615107895
3190_46906,16240.67360902444,13,0.0,0.0,0.0,0.0,17456.154071514422,20387.114249775917,-4146.440640751478
3190_46978,11884.16043795072,13,0.0,0.0,0.0,0.0,10519.231708233174,20387.114249775917,-8502.953811825197
3201_46924,16127.436273036858,13,0.0,0.0,0.0,0.0,16075.691781850961,20387.114249775917,-4259.67797673906
3206_46983,13831.282045022035,13,0.0,0.0,0.0,0.0,13440.3818359375,20387.114249775917,-6555.832204753882
3208_46975,19974.251189403043,13,0.0,0.0,0.0,0.0,17887.38371394231,20387.114249775917,-412.8630603728743
3210_46983,15805.986716245992,13,0.0,0.0,0.0,0.0,15214.615609975961,20387.114249775917,-4581.127533529925
3214_46982,15931.344889322916,13,0.0,0.0,0.0,0.0,15970.46259014423,20387.114249775917,-4455.769360453001
3222_46975,17616.21481244992,13,0.0,0.0,0.0,0.0,17921.23182091346,20387.114249775917,-2770.8994373259957
3222_46983,18415.425693609777,13,1.0,0.0,0.0,0.0,17108.30596454327,25152.160999206197,-6736.7353055964195
3222_47008,14962.421048677885,13,1.0,0.0,0.0,0.0,14605.38506610577,25152.160999206197,-10189.739950528312
3223_46832,37212.77534054487,13,0.0,0.0,2.0,0.0,34259.53695913462,39319.86638064531,-2107.091040100444
3223_47015,25506.114658453524,13,0.0,0.0,0.0,0.0,21250.461688701922,20387.114249775917,5119.000408677606
3226_46885,54386.59567808493,13,0.0,0.0,0.0,0.0,52400.46484375,20387.114249775917,33999.48142830901
3228_46887,54392.88146033654,13,0.0,0.0,0.0,0.0,54127.081129807695,20387.114249775917,34005.76721056062
3235_47014,19132.093249198715,13,0.0,0.0,0.0,0.0,15032.308969350961,20387.114249775917,-1255.0210005772024
3236_46887,15868.683900490785,13,0.0,0.0,0.0,0.0,15543.92315204327,20387.114249775917,-4518.430349285132
3238_46925,14627.852000701123,13,0.0,0.0,0.0,0.0,14312.461162860576,20387.114249775917,-5759.262249074794
3238_46934,13429.273105719152,13,0.0,0.0,0.0,0.0,14348.38408954327,20387.114249775917,-6957.841144056765
3238_46978,16792.029021434297,13,0.0,0.0,0.0,0.0,15428.61602313702,20387.114249775917,-3595.0852283416207
3238_47003,19476.899639423078,13,1.0,0.0,0.0,0.0,18601.0791015625,25152.160999206197,-5675.261359783119
3239_46940,15455.39248422476,13,0.0,0.0,0.0,0.0,16077.38446514423,20387.114249775917,-4931.721765551158
3240_46979,24447.486428285254,13,0.0,0.0,0.0,0.0,27625.620830829328,20387.114249775917,4060.3721785093367
3242_46908,16234.357822516024,13,0.0,0.0,0.0,0.0,16604.692157451922,20387.114249775917,-4152.756427259894
3244_46887,12820.692551832934,13,0.0,0.0,0.0,0.0,11980.923490084135,20387.114249775917,-7566.421697942984
3245_46887,14010.298270983574,13,0.0,0.0,0.0,0.0,13219.308443509615,20387.114249775917,-6376.815978792343
3246_46910,13272.082450671072,13,0.0,0.0,0.0,0.0,13735.385967548076,20387.114249775917,-7115.031799104845
3256_47013,23129.35993840144,13,1.0,0.0,0.0,0.0,21840.002704326922,25152.160999206197,-2022.8010608047553
3257_47012,58979.26099258814,13,0.0,0.0,1.0,0.0,62264.995793269234,30855.542367055878,28123.718625532263
3286_46873,56725.674253806086,13,0.0,1.0,0.0,0.0,56176.457932692305,120631.4217877179,-63905.74753391182
3288_46928,20137.919227013223,13,0.0,0.0,0.0,0.0,26194.31084735577,20387.114249775917,-249.19502276269486
