grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3239_46940,15455.39248422476,13,0.0,0.0,0.0,0.0,16077.38446514423,23606.36949937863,-8150.9770151538705
3240_46979,24447.486428285254,13,0.0,0.0,0.0,0.0,27625.620830829328,23606.36949937863,841.1169289066238
3242_46908,16234.357822516024,13,0.0,0.0,0.0,0.0,16604.692157451922,23606.36949937863,-7372.011676862607
3244_46887,12820.692551832934,13,0.0,0.0,0.0,0.0,11980.923490084135,23606.36949937863,-10785.676947545697
3245_46887,14010.298270983574,13,0.0,0.0,0.0,0.0,13219.308443509615,23606.36949937863,-9596.071228395056
3246_46910,13272.082450671072,13,0.0,0.0,0.0,0.0,13735.385967548076,23606.36949937863,-10334.287048707558
3256_47013,23129.35993840144,13,1.0,0.0,0.0,0.0,21840.002704326922,34758.81665369953,-11629.456715298085
3257_47012,58979.26099258814,13,0.0,0.0,1.0,0.0,62264.995793269234,38345.744762373004,20633.516230215137
3286_46873,56725.674253806086,13,0.0,1.0,0.0,0.0,56176.457932692305,210770.67038403702,-154044.99613023092
3288_46928,20137.919227013223,13,0.0,0.0,0.0,0.0,26194.31084735577,23606.36949937863,-3468.4502723654077
3289_46886,19291.48341095753,13,0.0,0.0,0.0,0.0,18433.538236177883,23606.36949937863,-4314.886088421099
3294_46886,18140.474947415867,13,1.0,0.0,0.0,0.0,17790.77155949519,34758.81665369953,-16618.34170628366
3295_46894,24198.672676282054,13,0.0,0.0,0.0,0.0,20292.769681490383,23606.36949937863,592.3031769034242
3295_46915,295676.22365785256,13,0.0,0.0,0.0,0.0,293090.77764423075,23606.36949937863,272069.85415847396
3296_46895,28992.707294170672,13,1.0,0.0,0.0,0.0,28823.611328125,34758.81665369953,-5766.109359528855
3296_46900,79344.0442207532,13,0.0,0.0,0.0,0.0,80477.98948317308,23606.36949937863,55737.67472137457
3299_46914,16699.65251903045,13,1.0,0.0,0.0,0.0,15094.076171875,34758.81665369953,-18059.164134669078
3302_46888,101069.13025841347,13,1.0,0.0,1.0,0.0,107887.23317307692,49498.191916693904,51570.938341719564
3303_47014,24962.76739032452,13,0.0,0.0,0.0,0.0,22258.07481971154,23606.36949937863,1356.3978909458892
3307_46896,37316.48379907852,13,1.0,0.0,0.0,0.0,72893.08233173077,34758.81665369953,2557.667145378997
3308_46883,16181.230255909455,13,1.0,0.0,0.0,0.0,14827.307391826924,34758.81665369953,-18577.586397790074
3308_46893,20168.969933143027,13,0.0,0.0,0.0,0.0,23885.380108173078,23606.36949937863,-3437.399566235603
3310_46886,14368.495805789262,13,2.0,0.0,0.0,0.0,14165.613731971154,41282.58003025162,-26914.08422446236
3310_46891,41707.5964042468,13,0.0,0.0,0.0,0.0,39025.23302283654,23606.36949937863,18101.226904868166
3311_46880,56211.20622996795,13,0.0,0.0,1.0,0.0,54699.082331730766,38345.744762373004,17865.46146759495
3311_46889,19740.78315304487,13,5.0,0.0,0.0,0.0,19906.84855769231,52435.027184572515,-32694.244031527644
3311_47014,15291.00167142428,13,0.0,0.0,0.0,0.0,14304.846304086539,23606.36949937863,-8315.367827954351
3312_46884,15484.695068359375,13,0.0,0.0,0.0,0.0,15969.538912259615,23606.36949937863,-8121.674431019255
3312_46887,23384.875313000804,13,0.0,0.0,1.0,0.0,25605.53876201923,38345.744762373004,-14960.8694493722
3312_46894,46993.89393028846,13,1.0,0.0,0.0,0.0,13546.92080453726,34758.81665369953,12235.077276588934
3313_46884,16111.14773011819,13,0.0,0.0,1.0,0.0,16386.767127403848,38345.744762373004,-22234.597032254816
3313_46885,16065.679975460736,13,2.0,0.0,0.0,0.0,17945.61591045673,41282.58003025162,-25216.900054790887
3313_46887,17886.399971203926,13,1.0,0.0,0.0,0.0,20637.229942908652,34758.81665369953,-16872.4166824956
3314_46885,14876.955829326924,13,1.0,0.0,1.0,0.0,15865.386343149039,49498.191916693904,-34621.23608736698
3314_46887,12487.080810546875,13,1.0,0.0,0.0,0.0,12553.614633413461,34758.81665369953,-22271.73584315265
3314_46895,49430.82093850161,13,1.0,0.0,0.0,0.0,74957.2314453125,34758.81665369953,14672.004284802082
3315_46886,12565.173677884615,13,0.0,0.0,0.0,0.0,12154.462289663461,23606.36949937863,-11041.195821494015
3315_46939,9513.786974784654,13,0.0,0.0,1.0,0.0,7018.000356820913,38345.744762373004,-28831.957787588348
3316_46883,24810.058606270035,13,0.0,0.0,0.0,0.0,21147.766451322117,23606.36949937863,1203.6891068914047
3316_46889,26427.320087139422,13,0.0,0.0,0.0,0.0,23783.15534855769,23606.36949937863,2820.9505877607917
3317_46885,19022.088153545672,13,0.0,0.0,0.0,0.0,16187.538161057691,23606.36949937863,-4584.281345832958
3318_46883,24294.27885867388,13,2.0,0.0,0.0,0.0,22953.765775240383,41282.58003025162,-16988.301171577743
3318_46884,66716.25575921474,13,1.0,0.0,0.0,0.0,64383.61899038462,34758.81665369953,31957.43910551521
3318_46889,46989.7926933093,13,1.0,0.0,0.0,0.0,46116.998497596156,34758.81665369953,12230.97603960977
3318_46891,31832.722005208332,13,0.0,0.0,1.0,0.0,33107.536658653844,38345.744762373004,-6513.022757164672
3319_46883,84856.52954727564,13,2.0,0.0,2.0,0.0,69534.99849759616,64643.93710615473,20212.592441120913
3319_46884,54876.62459935897,13,0.0,0.0,0.0,0.0,55017.30979567308,23606.36949937863,31270.25509998034
3321_46887,17090.142365284453,13,1.0,0.0,0.0,0.0,15855.305889423076,34758.81665369953,-17668.674288415074
3344_46898,23981.625763721957,13,0.0,0.0,0.0,0.0,21593.69080528846,23606.36949937863,375.2562643433266
3351_46983,13460.071764823719,13,1.0,0.0,0.0,0.0,12593.922325721154,34758.81665369953,-21298.744888875808
3353_46960,15702.456705729166,13,0.0,0.0,0.0,0.0,15502.69268329327,23606.36949937863,-7903.912793649464
3362_46978,14304.253173828125,13,0.0,0.0,0.0,0.0,13499.383188100961,23606.36949937863,-9302.116325550505
3364_46982,15732.07344876803,13,0.0,0.0,0.0,0.0,15111.074444110576,23606.36949937863,-7874.296050610601
3365_46984,19408.580053084934,13,0.0,0.0,0.0,0.0,17905.15362079327,23606.36949937863,-4197.7894462936965
3375_47015,19607.00653545673,13,0.0,0.0,0.0,0.0,17495.924278846152,23606.36949937863,-3999.3629639219
3402_47015,14196.60586313101,13,0.0,0.0,0.0,0.0,13950.461838942309,23606.36949937863,-9409.76363624762
3415_46968,20405.091095753207,13,0.0,0.0,0.0,0.0,20090.5380859375,23606.36949937863,-3201.2784036254234
