grid_id,date,gx,gy,cell_lon,cell_lat,mean_visits_2024,std_visits_2024,total_visits_2024,city_visits_lag1,weekend_share_lag1,OT
3049_46756,2024-10-14,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3782082.0,0.17212601710827094,9.855084813307961
3049_46756,2024-10-21,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3777006.0,0.2519023878247047,9.681718056775063
3049_46756,2024-10-28,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3818186.0,0.18443390338283708,9.394160804893874
3049_46756,2024-11-04,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3375399.0,0.34598102845728523,9.104868739033948
3049_46756,2024-11-11,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3296771.0,0.33107357190483094,9.912794111856428
3049_46756,2024-11-18,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3513370.0,0.3230456752204338,10.348141322001869
3049_46756,2024-11-25,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3491213.0,0.28878702397742373,9.624633068687027
3049_46756,2024-12-02,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3564055.0,0.23473433782710582,10.048669562380626
3049_46756,2024-12-09,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3487012.0,0.23113513513512512,9.949750717005767
3049_46756,2024-12-16,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3529818.0,0.28263152869281566,9.739909238559308
3049_46756,2024-12-23,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3356722.0,0.37374867506769677,9.680281499268713
3049_46756,2024-12-30,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3091509.0,0.20746343292910316,9.63351441386512
3049_46756,2025-01-06,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3083709.0,0.20994366566224223,9.279119887371008
3049_46756,2025-01-13,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3131596.0,0.24206497386106776,8.828787083914332
3049_46756,2025-01-20,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3254593.0,0.33670329670324733,9.6242365055622
3049_46756,2025-01-27,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,2884799.0,0.17265996827074478,9.229848838364227
3049_46756,2025-02-03,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3119147.0,0.3623074659079405,9.19370273082316
3049_46756,2025-02-10,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3247408.0,0.371454711802341,9.68477168454907
3049_46756,2025-02-17,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3318003.0,0.21060492905151787,9.219002745054835
3049_46756,2025-02-24,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3629228.0,0.2667261373773152,9.705341445395202
3049_46756,2025-03-03,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3905379.0,0.42577577272447564,9.674325928896355
3049_46756,2025-03-10,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3558583.0,0.35309651053125723,9.786054455644033
3049_46756,2025-03-17,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3824624.0,0.32941573412808134,10.036224879974322
3049_46756,2025-03-24,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3816365.0,0.20196181467856883,9.842037590219906
3049_46756,2025-03-31,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3688682.0,0.3443912812333682,10.060320346562916
3049_46756,2025-04-07,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3950904.0,0.21868855262032064,9.762557428101923
3049_46756,2025-04-14,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3874650.0,0.3099199723645397,9.923094082175046
3049_46756,2025-04-21,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3732052.0,0.22329002206422047,9.61025678115393
3049_46756,2025-04-28,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3848310.0,0.26977742021988,9.6071010394542
3049_46756,2025-05-05,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3630873.0,0.24271975250519587,9.610725934341048
3049_46756,2025-05-12,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3686332.0,0.2811955501943251,9.832796811913358
3049_46756,2025-05-19,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3825560.0,0.3443001288106299,9.536184905522312
3049_46756,2025-05-26,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3848487.0,0.19592838579265118,9.590214130417438
3049_46756,2025-06-02,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3775421.0,0.1836525307797412,9.956269737975097
3049_46756,2025-06-09,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3766512.0,0.3485437814248957,9.703572127341126
3049_46756,2025-06-16,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3833830.0,0.4194100042753057,10.130702803220391
3049_46756,2025-06-23,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3906119.0,0.4103891965103609,10.185428174358796
3049_46756,2025-06-30,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,4139776.0,0.35787567893782596,9.93479240236454
3049_46756,2025-07-07,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3437617.0,0.3025002422715233,10.04246657981758
3049_46756,2025-07-14,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,4011146.0,0.31405821694294417,10.063861683597258
3049_46756,2025-07-21,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3732148.0,0.2643751597239857,10.038586465957742
3049_46756,2025-07-28,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,4043613.0,0.18229075659618285,10.029326937375275
3049_46756,2025-08-04,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3948191.0,0.2998412838373909,9.738023112808596
3049_46756,2025-08-11,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,4062061.0,0.23604719764010407,9.98142034359255
3049_46756,2025-08-18,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3804722.0,0.27236562124154534,9.805599051717003
3049_46756,2025-08-25,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,4075169.0,0.2699900738943272,9.642447411030767
3049_46756,2025-09-01,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3682451.0,0.1846683110476318,9.68215486062588
3049_46756,2025-09-08,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3706544.0,0.40969492794307755,9.824931239630352
3049_46756,2025-09-15,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3944177.0,0.255408913890077,9.857338896510148
3049_46756,2025-09-22,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3957100.0,0.24753926701569384,9.753245889205585
3049_46756,2025-09-29,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3842001.0,0.21637324966589877,9.643355794171352
3049_46756,2025-10-06,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3752255.0,0.30300278876708586,9.84866171025235
3049_46756,2025-10-13,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3908316.0,0.37323050919076833,10.068450991783875
3049_46756,2025-10-20,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3944917.0,0.1262666949332149,10.200290403937228
3049_46756,2025-10-27,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3836357.0,0.2580729069896972,10.015073648988146
3049_46756,2025-11-03,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3831749.0,0.22499999999998993,9.825634113331263
3049_46756,2025-11-10,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3618927.0,0.3261269051994203,10.100040691576806
3049_46756,2025-11-17,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3642734.0,0.28949963026865955,9.88608703785596
3049_46756,2025-11-24,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3720956.0,0.1545153904858736,9.847869128773116
3049_46756,2025-12-01,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3729419.0,0.3489982555373289,10.104630863570671
3049_46756,2025-12-08,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3721540.0,0.22068204121687027,9.9686664935611
3049_46756,2025-12-15,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3477076.0,0.28162481259368993,10.107366731668879
3049_46756,2025-12-22,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3734977.0,0.20934594682758892,9.892729895883168
3049_46756,2025-12-29,3049.0,46756.0,-83.36284504986853,42.20868913445591,21451.396226415094,5349.820297950495,1136924.0,3272746.0,0.30238083202748306,10.130901970700984
3052_46754,2024-01-01,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,0.0,0.0,9.774574052442789
3052_46754,2024-01-08,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,2756594.0,0.34391353811147074,9.84065424336456
3052_46754,2024-01-15,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,2866281.0,0.2742133006762007,9.829410349139811
3052_46754,2024-01-22,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,2963673.0,0.2448441117871819,9.89495122151384
3052_46754,2024-01-29,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3021140.0,0.25975794251133333,9.789030230558303
3052_46754,2024-02-05,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3086386.0,0.23990805113252747,9.835048099313607
3052_46754,2024-02-12,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3077552.0,0.19741914756906204,9.963641475355875
3052_46754,2024-02-19,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3257458.0,0.29180790960450603,10.128149949819608
3052_46754,2024-02-26,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3648167.0,0.266235322310078,10.087890275533907
3052_46754,2024-03-04,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3734826.0,0.2896465696465576,10.080796567506539
3052_46754,2024-03-11,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3422352.0,0.28164000335035255,10.071245235769604
3052_46754,2024-03-18,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3613189.0,0.2906185261911685,10.282848218558184
3052_46754,2024-03-25,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3686978.0,0.3096215698350678,10.264896274447372
3052_46754,2024-04-01,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3652148.0,0.27896606981117955,10.012655809536781
3052_46754,2024-04-08,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3867732.0,0.2624523649405845,10.027606032372521
3052_46754,2024-04-15,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3665205.0,0.26794152718278197,10.022469868767994
3052_46754,2024-04-22,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3594510.0,0.23617153511496775,9.977341921106609
3052_46754,2024-04-29,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,4022101.0,0.25656030839253835,9.806150319647172
3052_46754,2024-05-06,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3524904.0,0.24984842639032961,9.80730699406216
3052_46754,2024-05-13,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3492677.0,0.2917698871455936,9.844162086451313
3052_46754,2024-05-20,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3426283.0,0.2886931607152179,9.801731643581741
3052_46754,2024-05-27,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3469183.0,0.22557431497369357,9.894547710966654
3052_46754,2024-06-03,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3696348.0,0.2624861265260689,9.814273751991298
3052_46754,2024-06-10,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3776856.0,0.25168097086315794,9.92059046043579
3052_46754,2024-06-17,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3837662.0,0.2720078643401193,10.031176913677017
3052_46754,2024-06-24,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3992875.0,0.29305109360558496,9.981651573505482
3052_46754,2024-07-01,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3867175.0,0.24726011560692499,9.893437216682626
3052_46754,2024-07-08,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3377650.0,0.31220325285380784,10.008658050141667
3052_46754,2024-07-15,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,4080028.0,0.27646741087503257,9.966744002171144
3052_46754,2024-07-22,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3774884.0,0.27026519596337617,10.03561170546317
3052_46754,2024-07-29,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3795924.0,0.2708871851040407,9.936922328622366
3052_46754,2024-08-05,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3826586.0,0.28733075435201705,9.965616924001678
3052_46754,2024-08-12,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3843655.0,0.2679981203007393,9.977759796910716
3052_46754,2024-08-19,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3794085.0,0.2721786360893054,9.966978650317326
3052_46754,2024-08-26,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3807576.0,0.2584111491717771,9.820540631715202
3052_46754,2024-09-02,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3722231.0,0.2505161360425812,9.800457652216584
3052_46754,2024-09-09,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3627422.0,0.32014189114287106,9.874830843286324
3052_46754,2024-09-16,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3851176.0,0.27992178655962335,9.874779388399384
3052_46754,2024-09-23,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3495268.0,0.2654247928780803,9.846705538437144
3052_46754,2024-09-30,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3660223.0,0.30304313310397973,9.821463717057537
3052_46754,2024-10-07,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3565748.0,0.27733145152533506,9.854087202241
3052_46754,2024-10-14,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3782082.0,0.25865419971632825,9.947839310106628
3052_46754,2024-10-21,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3777006.0,0.2640137746317073,9.904986428659864
3052_46754,2024-10-28,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3818186.0,0.28287568647028044,9.74326011321524
3052_46754,2024-11-04,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3375399.0,0.27240711392849254,9.725675811220002
3052_46754,2024-11-11,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3296771.0,0.30262843488648133,9.773834344309257
3052_46754,2024-11-18,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3513370.0,0.2911305931913759,9.825796244820257
3052_46754,2024-11-25,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3491213.0,0.29161262429743345,9.722445177240553
3052_46754,2024-12-02,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3564055.0,0.3124999999999813,9.722804652410682
3052_46754,2024-12-09,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3487012.0,0.2602887437848044,9.831776704982127
3052_46754,2024-12-16,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3529818.0,0.2818694601127971,9.826822467600643
3052_46754,2024-12-23,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3356722.0,0.3124932512687446,9.79784922051313
3052_46754,2024-12-30,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3091509.0,0.29002500694635786,9.811865562988816
3052_46754,2025-01-06,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3083709.0,0.29182879377430304,9.923437227843749
3052_46754,2025-01-13,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3131596.0,0.31942946769922953,9.867238419861007
3052_46754,2025-01-20,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3254593.0,0.23886555711099502,9.894244971169195
3052_46754,2025-01-27,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,2884799.0,0.2401473482363506,9.780302451965749
3052_46754,2025-02-03,3052.0,46754.0,-83.35914681940064,42.206964176616765,20231.35849056604,2697.33411432746,1072262.0,3119147.0,0.2847285067873142,9.773834344309257
