grid_id,c_bar,n_weeks,poi_cnt_life,poi_cnt_transport,poi_cnt_economy,poi_cnt_public_service,y_true_bar,c_hat,r_alignment
3286_46873,58874.550105168266,13,0.0,1.0,0.0,0.0,61031.314903846156,125748.2790390204,-66873.72893385214
3288_46928,19739.825138972355,13,0.0,0.0,0.0,0.0,19254.61921574519,20915.234289398384,-1175.4091504260286
3289_46886,21024.7138671875,13,0.0,0.0,0.0,0.0,22167.69035456731,20915.234289398384,109.47957778911587
3294_46886,19063.52264873798,13,1.0,0.0,0.0,0.0,20486.53876201923,25844.931387721084,-6781.408738983104
3295_46894,26073.124361478367,13,0.0,0.0,0.0,0.0,27421.69621394231,20915.234289398384,5157.890072079983
3295_46915,258299.33864182694,13,0.0,0.0,0.0,0.0,297025.6033653846,20915.234289398384,237384.10435242855
3296_46895,31772.88848407452,13,1.0,0.0,0.0,0.0,30469.30754206731,25844.931387721084,5927.957096353435
3296_46900,72845.47250600961,13,0.0,0.0,0.0,0.0,81072.23167067308,20915.234289398384,51930.23821661122
3299_46914,16918.48553936298,13,1.0,0.0,0.0,0.0,19305.077674278848,25844.931387721084,-8926.445848358104
3302_46888,104761.11268028847,13,1.0,0.0,1.0,0.0,105567.83112980769,40534.21211884845,64226.900561440016
3303_47014,29788.13750751202,13,0.0,0.0,0.0,0.0,27934.99939903846,20915.234289398384,8872.903218113635
3307_46896,31772.63048377404,13,1.0,0.0,0.0,0.0,32995.160344050484,25844.931387721084,5927.699096052955
3308_46883,15855.67071063702,13,1.0,0.0,0.0,0.0,16566.076021634617,25844.931387721084,-9989.260677084065
3308_46893,18983.065373347355,13,0.0,0.0,0.0,0.0,19233.078350360578,20915.234289398384,-1932.1689160510286
3310_46886,14032.50869516226,13,2.0,0.0,0.0,0.0,14974.00030048077,29250.983768849175,-15218.475073686915
3310_46891,42346.885667067305,13,0.0,0.0,0.0,0.0,47421.614783653844,20915.234289398384,21431.65137766892
3311_46880,61688.628605769234,13,0.0,0.0,1.0,0.0,49935.004206730766,32802.770192282165,28885.85841348707
3311_46889,19415.98223407452,13,5.0,0.0,0.0,0.0,21218.692908653848,36145.31367117633,-16729.33143710181
3311_47014,17769.541954627402,13,0.0,0.0,0.0,0.0,16640.769756610578,20915.234289398384,-3145.6923347709817
3312_46884,16682.331636868992,13,0.0,0.0,0.0,0.0,16006.15399639423,20915.234289398384,-4232.902652529392
3312_46887,22952.2158203125,13,0.0,0.0,1.0,0.0,24453.00090144231,32802.770192282165,-9850.554371969665
3312_46894,46301.570012019234,13,1.0,0.0,0.0,0.0,88868.68231670673,25844.931387721084,20456.63862429815
3313_46884,16408.096416766828,13,0.0,0.0,1.0,0.0,16610.07707331731,32802.770192282165,-16394.673775515337
3313_46885,14325.392728365385,13,2.0,0.0,0.0,0.0,15761.231595552885,29250.983768849175,-14925.59104048379
3313_46887,18087.532677283652,13,1.0,0.0,0.0,0.0,18276.69050480769,25844.931387721084,-7757.398710437432
3314_46885,14895.913743239184,13,1.0,0.0,1.0,0.0,15415.154371995191,40534.21211884845,-25638.29837560927
3314_46887,13244.776348407451,13,1.0,0.0,0.0,0.0,12668.00067608173,25844.931387721084,-12600.155039313633
3314_46895,39045.36279296875,13,1.0,0.0,0.0,0.0,45462.53500600962,25844.931387721084,13200.431405247666
3315_46886,12708.013840895434,13,0.0,0.0,0.0,0.0,12912.308143028846,20915.234289398384,-8207.22044850295
3315_46939,13248.15936748798,13,0.0,0.0,1.0,0.0,12696.461463341346,32802.770192282165,-19554.610824794185
